model,transform,true_char,maps_to_char,maps_to_self,rate,mean_conf
thaichar72_mnv3small_64_small,rot180,ๆ,เ,False,0.375,0.40417760610580444
thaichar72_mnv3small_64_small,rot180,็,ย,False,0.375,0.44770464301109314
thaichar72_mnv3small_64_small,rot180,่,่,True,1.0,0.8850796818733215
thaichar72_mnv3small_64_small,rot180,้,ึ,False,0.5,0.33073699474334717
thaichar72_mnv3small_64_small,rot180,๊,ั,False,0.625,0.40941324830055237
thaichar72_mnv3small_64_small,rot180,์,์,True,0.5,0.4023400545120239
thaichar72_mnv3small_64_small,rot180,๐,๐,True,1.0,0.9150526523590088
thaichar72_mnv3small_64_small,rot180,๑,๑,True,0.875,0.7582119107246399
thaichar72_mnv3small_64_small,rot180,๒,ฒ,False,0.375,0.19973167777061462
thaichar72_mnv3small_64_small,rot180,๓,๑,False,0.6,0.33863693475723267
thaichar72_mnv3small_64_small,rot180,๔,อ,False,1.0,0.14377669990062714
thaichar72_mnv3small_64_small,rot180,๕,ว,False,1.0,0.11349290609359741
thaichar72_mnv3small_64_small,rot180,๖,ุ,False,1.0,0.7107711434364319
thaichar72_mnv3small_64_small,rot180,๗,๑,False,1.0,0.20669753849506378
thaichar72_mnv3small_64_small,rot180,๘,ย,False,0.4,0.3945450186729431
thaichar72_mnv3small_64_small,rot180,๙,อ,False,1.0,0.8485293388366699
thaichar72_r18_64_gen,mirror_h,ก,ก,True,0.5,0.5705311894416809
thaichar72_r18_64_gen,mirror_h,ข,ง,False,0.375,0.24898701906204224
thaichar72_r18_64_gen,mirror_h,ค,ค,True,0.75,0.5653632283210754
thaichar72_r18_64_gen,mirror_h,ง,ย,False,0.625,0.18178462982177734
thaichar72_r18_64_gen,mirror_h,จ,ค,False,0.5,0.24337546527385712
thaichar72_r18_64_gen,mirror_h,ฉ,ล,False,0.75,0.3945769667625427
thaichar72_r18_64_gen,mirror_h,ช,ล,False,0.375,0.3195282220840454
thaichar72_r18_64_gen,mirror_h,ซ,ฒ,False,0.5,0.2504115402698517
thaichar72_r18_64_gen,mirror_h,ญ,ธ,False,0.25,0.22306399047374725
thaichar72_r18_64_gen,mirror_h,ฏ,อ,False,0.3333333333333333,0.31652677059173584
thaichar72_r18_64_gen,mirror_h,ฐ,อ,False,0.625,0.48703837394714355
thaichar72_r18_64_gen,mirror_h,ฒ,๒,False,0.625,0.24378365278244019
thaichar72_r18_64_gen,mirror_h,ณ,แ,False,0.625,0.3639267385005951
thaichar72_r18_64_gen,mirror_h,ด,ด,True,0.625,0.5910329818725586
thaichar72_r18_64_gen,mirror_h,ต,ต,True,0.875,0.7738447785377502
thaichar72_r18_64_gen,mirror_h,ถ,ล,False,0.5,0.41224589943885803
thaichar72_r18_64_gen,mirror_h,ท,ส,False,0.5,0.37905633449554443
thaichar72_r18_64_gen,mirror_h,ธ,ส,False,0.5,0.5275687575340271
thaichar72_r18_64_gen,mirror_h,น,ม,False,0.75,0.6164675354957581
thaichar72_r18_64_gen,mirror_h,บ,เ,False,0.75,0.20286229252815247
thaichar72_r18_64_gen,mirror_h,ป,ษ,False,0.375,0.4183797538280487
thaichar72_r18_64_gen,mirror_h,ผ,ผ,True,1.0,0.5508961081504822
thaichar72_r18_64_gen,mirror_h,ฝ,ผ,False,0.5,0.28700777888298035
thaichar72_r18_64_gen,mirror_h,พ,ห,False,0.375,0.3968813717365265
thaichar72_r18_64_gen,mirror_h,ฟ,พ,False,0.625,0.2858404517173767
thaichar72_r18_64_gen,mirror_h,ภ,ส,False,0.5,0.25572627782821655
thaichar72_r18_64_gen,mirror_h,ม,น,False,1.0,0.7226313948631287
thaichar72_r18_64_gen,mirror_h,ย,ย,True,0.375,0.41661036014556885
thaichar72_r18_64_gen,mirror_h,ร,ล,False,0.75,0.5417589545249939
thaichar72_r18_64_gen,mirror_h,ฤ,ก,False,0.6666666666666666,0.3075193464756012
thaichar72_r18_64_gen,mirror_h,ล,ล,True,0.375,0.4806550443172455
thaichar72_r18_64_gen,mirror_h,ว,ถ,False,0.625,0.3490903377532959
thaichar72_r18_64_gen,mirror_h,ศ,ธ,False,0.375,0.3946875333786011
thaichar72_r18_64_gen,mirror_h,ษ,ษ,True,0.625,0.5197985172271729
thaichar72_r18_64_gen,mirror_h,ส,อ,False,0.375,0.38906246423721313
thaichar72_r18_64_gen,mirror_h,ห,ห,True,0.875,0.4241291582584381
thaichar72_r18_64_gen,mirror_h,ฬ,ห,False,1.0,0.7828080654144287
thaichar72_r18_64_gen,mirror_h,อ,อ,True,0.75,0.22141900658607483
thaichar72_r18_64_gen,mirror_h,ฮ,ธ,False,0.5,0.38232582807540894
thaichar72_r18_64_gen,mirror_h,ฯ,ห,False,0.5,0.18844255805015564
thaichar72_r18_64_gen,mirror_h,ั,ั,True,1.0,0.6189802885055542
thaichar72_r18_64_gen,mirror_h,า,ก,False,1.0,0.8697463274002075
thaichar72_r18_64_gen,mirror_h,ิ,ิ,True,1.0,0.9170066118240356
thaichar72_r18_64_gen,mirror_h,ี,ิ,False,0.875,0.5282771587371826
thaichar72_r18_64_gen,mirror_h,ึ,ิ,False,1.0,0.5175468325614929
thaichar72_r18_64_gen,mirror_h,ื,ิ,False,0.375,0.3623659908771515
thaichar72_r18_64_gen,mirror_h,ุ,่,False,0.5,0.5116277933120728
thaichar72_r18_64_gen,mirror_h,ู,ั,False,0.5,0.3073410987854004
thaichar72_r18_64_gen,mirror_h,เ,ร,False,0.5,0.5189383029937744
thaichar72_r18_64_gen,mirror_h,แ,ม,False,1.0,0.8202255964279175
thaichar72_r18_64_gen,mirror_h,โ,โ,True,0.875,0.9006636142730713
thaichar72_r18_64_gen,mirror_h,ใ,ใ,True,0.875,0.581110954284668
thaichar72_r18_64_gen,mirror_h,ไ,ไ,True,0.625,0.43264976143836975
thaichar72_r18_64_gen,mirror_h,ๅ,ก,False,0.875,0.8810262084007263
thaichar72_r18_64_gen,mirror_h,ๆ,ก,False,0.5,0.3841366767883301
thaichar72_r18_64_gen,mirror_h,็,ร,False,0.25,0.2925204336643219
thaichar72_r18_64_gen,mirror_h,่,่,True,0.8571428571428571,0.8836304545402527
thaichar72_r18_64_gen,mirror_h,้,ั,False,0.875,0.3855472207069397
thaichar72_r18_64_gen,mirror_h,๊,็,False,0.75,0.2166210561990738
thaichar72_r18_64_gen,mirror_h,์,๖,False,0.5,0.39946138858795166
thaichar72_r18_64_gen,mirror_h,๐,๐,True,1.0,0.9175541400909424
thaichar72_r18_64_gen,mirror_h,๑,๑,True,0.75,0.5835736989974976
thaichar72_r18_64_gen,mirror_h,๒,ย,False,0.5,0.15870600938796997
thaichar72_r18_64_gen,mirror_h,๓,็,False,0.6,0.30975252389907837
thaichar72_r18_64_gen,mirror_h,๔,๖,False,1.0,0.42955341935157776
thaichar72_r18_64_gen,mirror_h,๕,ม,False,1.0,0.1992398500442505
thaichar72_r18_64_gen,mirror_h,๖,ย,False,0.5,0.43595296144485474
thaichar72_r18_64_gen,mirror_h,๗,๒,False,1.0,0.403126060962677
thaichar72_r18_64_gen,mirror_h,๘,๒,False,0.6,0.2282549887895584
thaichar72_r18_64_gen,mirror_h,๙,ร,False,0.6666666666666666,0.5593274235725403
thaichar72_r18_64_gen_v3labels,mirror_h,ก,ก,True,0.875,0.7655872106552124
thaichar72_r18_64_gen_v3labels,mirror_h,ข,ห,False,0.375,0.3162420392036438
thaichar72_r18_64_gen_v3labels,mirror_h,ค,ค,True,0.625,0.5879721641540527
thaichar72_r18_64_gen_v3labels,mirror_h,ง,ผ,False,0.625,0.4138539135456085
thaichar72_r18_64_gen_v3labels,mirror_h,จ,ด,False,0.875,0.3000894784927368
thaichar72_r18_64_gen_v3labels,mirror_h,ฉ,ล,False,0.75,0.4102751314640045
thaichar72_r18_64_gen_v3labels,mirror_h,ช,ล,False,0.5,0.374958872795105
thaichar72_r18_64_gen_v3labels,mirror_h,ซ,ฒ,False,0.625,0.28294891119003296
thaichar72_r18_64_gen_v3labels,mirror_h,ญ,น,False,0.5,0.20703858137130737
thaichar72_r18_64_gen_v3labels,mirror_h,ฏ,ฐ,False,0.3333333333333333,0.28634926676750183
thaichar72_r18_64_gen_v3labels,mirror_h,ฐ,ล,False,0.625,0.5574957728385925
thaichar72_r18_64_gen_v3labels,mirror_h,ฒ,ต,False,1.0,0.20607218146324158
thaichar72_r18_64_gen_v3labels,mirror_h,ณ,ณ,True,0.375,0.26991742849349976
thaichar72_r18_64_gen_v3labels,mirror_h,ด,ด,True,0.75,0.6188300848007202
thaichar72_r18_64_gen_v3labels,mirror_h,ต,ต,True,0.875,0.7577691078186035
thaichar72_r18_64_gen_v3labels,mirror_h,ถ,ก,False,0.5,0.30106112360954285
thaichar72_r18_64_gen_v3labels,mirror_h,ท,ห,False,0.625,0.3317713141441345
thaichar72_r18_64_gen_v3labels,mirror_h,ธ,ฐ,False,0.25,0.49026694893836975
thaichar72_r18_64_gen_v3labels,mirror_h,น,ม,False,0.625,0.47377702593803406
thaichar72_r18_64_gen_v3labels,mirror_h,บ,แ,False,0.5,0.2229589819908142
thaichar72_r18_64_gen_v3labels,mirror_h,ป,ษ,False,0.5,0.3106663227081299
thaichar72_r18_64_gen_v3labels,mirror_h,ผ,ผ,True,1.0,0.6369028091430664
thaichar72_r18_64_gen_v3labels,mirror_h,ฝ,ผ,False,0.75,0.3012165427207947
thaichar72_r18_64_gen_v3labels,mirror_h,พ,ผ,False,0.5,0.41796356439590454
thaichar72_r18_64_gen_v3labels,mirror_h,ฟ,พ,False,0.625,0.3072776794433594
thaichar72_r18_64_gen_v3labels,mirror_h,ภ,ก,False,0.75,0.41334009170532227
thaichar72_r18_64_gen_v3labels,mirror_h,ม,น,False,1.0,0.7776849269866943
thaichar72_r18_64_gen_v3labels,mirror_h,ย,ย,True,0.375,0.47946518659591675
thaichar72_r18_64_gen_v3labels,mirror_h,ร,ล,False,0.75,0.636210560798645
thaichar72_r18_64_gen_v3labels,mirror_h,ฤ,ก,False,1.0,0.49569758772850037
thaichar72_r18_64_gen_v3labels,mirror_h,ล,ค,False,0.25,0.362956166267395
thaichar72_r18_64_gen_v3labels,mirror_h,ว,ถ,False,1.0,0.6625343561172485
thaichar72_r18_64_gen_v3labels,mirror_h,ศ,ล,False,0.375,0.3350200951099396
thaichar72_r18_64_gen_v3labels,mirror_h,ษ,ย,False,0.5,0.4704296886920929
thaichar72_r18_64_gen_v3labels,mirror_h,ส,ด,False,0.375,0.37097781896591187
thaichar72_r18_64_gen_v3labels,mirror_h,ห,ห,True,0.625,0.3849480152130127
thaichar72_r18_64_gen_v3labels,mirror_h,ฬ,ส,False,1.0,0.7534187436103821
thaichar72_r18_64_gen_v3labels,mirror_h,อ,อ,True,0.875,0.38418877124786377
thaichar72_r18_64_gen_v3labels,mirror_h,ฮ,อ,False,1.0,0.5432307720184326
thaichar72_r18_64_gen_v3labels,mirror_h,ฯ,ห,False,0.5,0.2920839190483093
thaichar72_r18_64_gen_v3labels,mirror_h,ั,ั,True,1.0,0.6954168081283569
thaichar72_r18_64_gen_v3labels,mirror_h,า,ก,False,1.0,0.8938506245613098
thaichar72_r18_64_gen_v3labels,mirror_h,ิ,ิ,True,1.0,0.9116786122322083
thaichar72_r18_64_gen_v3labels,mirror_h,ี,ิ,False,1.0,0.5974717140197754
thaichar72_r18_64_gen_v3labels,mirror_h,ึ,ิ,False,1.0,0.4537679851055145
thaichar72_r18_64_gen_v3labels,mirror_h,ื,ิ,False,0.5,0.44041645526885986
thaichar72_r18_64_gen_v3labels,mirror_h,ุ,ค,False,0.375,0.5746955275535583
thaichar72_r18_64_gen_v3labels,mirror_h,ู,ั,False,0.375,0.3787273168563843
thaichar72_r18_64_gen_v3labels,mirror_h,เ,ว,False,0.5,0.4731038808822632
thaichar72_r18_64_gen_v3labels,mirror_h,แ,ม,False,1.0,0.8589658737182617
thaichar72_r18_64_gen_v3labels,mirror_h,โ,โ,True,0.875,0.8925213813781738
thaichar72_r18_64_gen_v3labels,mirror_h,ใ,ใ,True,0.875,0.6698075532913208
thaichar72_r18_64_gen_v3labels,mirror_h,ไ,ไ,True,0.875,0.5143321752548218
thaichar72_r18_64_gen_v3labels,mirror_h,ๅ,ก,False,0.875,0.8794094324111938
thaichar72_r18_64_gen_v3labels,mirror_h,ๆ,ก,False,0.625,0.564444899559021
thaichar72_r18_64_gen_v3labels,mirror_h,็,ร,False,0.75,0.294449120759964
thaichar72_r18_64_gen_v3labels,mirror_h,่,่,True,1.0,0.83296138048172
thaichar72_r18_64_gen_v3labels,mirror_h,้,ั,False,0.875,0.3978833556175232
thaichar72_r18_64_gen_v3labels,mirror_h,๊,็,False,0.5,0.3157287836074829
thaichar72_r18_64_gen_v3labels,mirror_h,์,ั,False,0.375,0.4025663137435913
thaichar72_r18_64_gen_v3labels,mirror_h,๐,๐,True,1.0,0.9152732491493225
thaichar72_r18_64_gen_v3labels,mirror_h,๑,๑,True,0.875,0.7820805907249451
thaichar72_r18_64_gen_v3labels,mirror_h,๒,ย,False,0.25,0.1102932021021843
thaichar72_r18_64_gen_v3labels,mirror_h,๓,๓,True,0.8,0.3731285631656647
thaichar72_r18_64_gen_v3labels,mirror_h,๔,ร,False,1.0,0.27090081572532654
thaichar72_r18_64_gen_v3labels,mirror_h,๕,ม,False,1.0,0.2747366428375244
thaichar72_r18_64_gen_v3labels,mirror_h,๖,์,False,1.0,0.5758832097053528
thaichar72_r18_64_gen_v3labels,mirror_h,๗,๒,False,1.0,0.5581633448600769
thaichar72_r18_64_gen_v3labels,mirror_h,๘,ร,False,0.6,0.23680558800697327
thaichar72_r18_64_gen_v3labels,mirror_h,๙,ร,False,0.6666666666666666,0.38048362731933594
thaichar72_resnet18_64,mirror_h,ก,ก,True,1.0,0.7598466873168945
thaichar72_resnet18_64,mirror_h,ข,ผ,False,0.25,0.33759191632270813
thaichar72_resnet18_64,mirror_h,ค,ค,True,0.75,0.6126859188079834
thaichar72_resnet18_64,mirror_h,ง,ย,False,1.0,0.41037997603416443
thaichar72_resnet18_64,mirror_h,จ,อ,False,0.625,0.2757952809333801
thaichar72_resnet18_64,mirror_h,ฉ,ล,False,1.0,0.42384517192840576
thaichar72_resnet18_64,mirror_h,ช,ล,False,0.5,0.393139511346817
thaichar72_resnet18_64,mirror_h,ซ,ล,False,0.5,0.332893431186676
thaichar72_resnet18_64,mirror_h,ญ,น,False,0.25,0.13073796033859253
thaichar72_resnet18_64,mirror_h,ฏ,ย,False,0.3333333333333333,0.29830747842788696
thaichar72_resnet18_64,mirror_h,ฐ,ล,False,0.625,0.4432072639465332
thaichar72_resnet18_64,mirror_h,ฒ,ต,False,1.0,0.5973037481307983
thaichar72_resnet18_64,mirror_h,ณ,ส,False,0.375,0.2884747385978699
thaichar72_resnet18_64,mirror_h,ด,ล,False,0.625,0.689093828201294
thaichar72_resnet18_64,mirror_h,ต,ต,True,0.875,0.8012440204620361
thaichar72_resnet18_64,mirror_h,ถ,ว,False,0.625,0.4300130605697632
thaichar72_resnet18_64,mirror_h,ท,ส,False,0.375,0.3135256767272949
thaichar72_resnet18_64,mirror_h,ธ,ธ,True,0.25,0.5247611403465271
thaichar72_resnet18_64,mirror_h,น,ผ,False,0.375,0.4004257917404175
thaichar72_resnet18_64,mirror_h,บ,บ,True,0.25,0.13845176994800568
thaichar72_resnet18_64,mirror_h,ป,ษ,False,0.625,0.296501100063324
thaichar72_resnet18_64,mirror_h,ผ,ผ,True,0.75,0.601852536201477
thaichar72_resnet18_64,mirror_h,ฝ,ผ,False,0.875,0.5369365215301514
thaichar72_resnet18_64,mirror_h,พ,พ,True,0.625,0.5456268191337585
thaichar72_resnet18_64,mirror_h,ฟ,พ,False,0.625,0.4564950466156006
thaichar72_resnet18_64,mirror_h,ภ,ก,False,0.75,0.6051685214042664
thaichar72_resnet18_64,mirror_h,ม,น,False,0.5,0.46993887424468994
thaichar72_resnet18_64,mirror_h,ย,ย,True,0.5,0.570012629032135
thaichar72_resnet18_64,mirror_h,ร,ร,True,0.75,0.5566976070404053
thaichar72_resnet18_64,mirror_h,ฤ,ก,False,1.0,0.4487555921077728
thaichar72_resnet18_64,mirror_h,ล,ล,True,0.875,0.5107221603393555
thaichar72_resnet18_64,mirror_h,ว,ล,False,0.5,0.22044768929481506
thaichar72_resnet18_64,mirror_h,ศ,ล,False,0.75,0.6951788663864136
thaichar72_resnet18_64,mirror_h,ษ,ษ,True,0.625,0.6582025289535522
thaichar72_resnet18_64,mirror_h,ส,ล,False,0.75,0.640023946762085
thaichar72_resnet18_64,mirror_h,ห,ห,True,0.5,0.3728696405887604
thaichar72_resnet18_64,mirror_h,ฬ,ห,False,1.0,0.681812047958374
thaichar72_resnet18_64,mirror_h,อ,อ,True,0.875,0.7330127954483032
thaichar72_resnet18_64,mirror_h,ฮ,ธ,False,1.0,0.5839351415634155
thaichar72_resnet18_64,mirror_h,ฯ,ท,False,0.25,0.13580714166164398
thaichar72_resnet18_64,mirror_h,ั,ั,True,0.875,0.413377970457077
thaichar72_resnet18_64,mirror_h,า,ก,False,0.875,0.8141566514968872
thaichar72_resnet18_64,mirror_h,ิ,ิ,True,1.0,0.8571826219558716
thaichar72_resnet18_64,mirror_h,ี,ิ,False,0.5,0.47613272070884705
thaichar72_resnet18_64,mirror_h,ึ,ิ,False,1.0,0.46048232913017273
thaichar72_resnet18_64,mirror_h,ื,อ,False,0.375,0.4034281373023987
thaichar72_resnet18_64,mirror_h,ุ,ร,False,0.625,0.720563530921936
thaichar72_resnet18_64,mirror_h,ู,ั,False,0.625,0.34248486161231995
thaichar72_resnet18_64,mirror_h,เ,ร,False,0.875,0.593925952911377
thaichar72_resnet18_64,mirror_h,แ,ม,False,1.0,0.8651059865951538
thaichar72_resnet18_64,mirror_h,โ,โ,True,0.875,0.7691994905471802
thaichar72_resnet18_64,mirror_h,ใ,ใ,True,0.875,0.6300948858261108
thaichar72_resnet18_64,mirror_h,ไ,ย,False,0.5,0.300735205411911
thaichar72_resnet18_64,mirror_h,ๅ,ก,False,0.875,0.8825271725654602
thaichar72_resnet18_64,mirror_h,ๆ,ก,False,0.375,0.44611549377441406
thaichar72_resnet18_64,mirror_h,็,ล,False,0.25,0.35286298394203186
thaichar72_resnet18_64,mirror_h,่,่,True,1.0,0.8238784074783325
thaichar72_resnet18_64,mirror_h,้,ั,False,0.75,0.40628066658973694
thaichar72_resnet18_64,mirror_h,๊,ั,False,0.375,0.2690056562423706
thaichar72_resnet18_64,mirror_h,์,ั,False,0.5,0.45416828989982605
thaichar72_resnet18_64,mirror_h,๐,๐,True,1.0,0.9291471242904663
thaichar72_resnet18_64,mirror_h,๑,๑,True,1.0,0.5286266803741455
thaichar72_resnet18_64,mirror_h,๒,๗,False,1.0,0.31722456216812134
thaichar72_resnet18_64,mirror_h,๓,๓,True,1.0,0.7381377220153809
thaichar72_resnet18_64,mirror_h,๔,๖,False,1.0,0.6474080681800842
thaichar72_resnet18_64,mirror_h,๕,๖,False,1.0,0.16082440316677094
thaichar72_resnet18_64,mirror_h,๖,์,False,1.0,0.7564383745193481
thaichar72_resnet18_64,mirror_h,๗,๒,False,1.0,0.5827155113220215
thaichar72_resnet18_64,mirror_h,๘,๒,False,0.6,0.3181447386741638
thaichar72_resnet18_64,mirror_h,๙,ร,False,0.3333333333333333,0.25634726881980896
thaichar72_resnet18_64_v1labels,mirror_h,ก,ก,True,0.875,0.7291496992111206
thaichar72_resnet18_64_v1labels,mirror_h,ข,ผ,False,0.25,0.3790549635887146
thaichar72_resnet18_64_v1labels,mirror_h,ค,ค,True,0.625,0.6439417004585266
thaichar72_resnet18_64_v1labels,mirror_h,ง,ย,False,0.875,0.39553576707839966
thaichar72_resnet18_64_v1labels,mirror_h,จ,อ,False,0.5,0.35585761070251465
thaichar72_resnet18_64_v1labels,mirror_h,ฉ,ล,False,0.75,0.3228110373020172
thaichar72_resnet18_64_v1labels,mirror_h,ช,ผ,False,0.25,0.3080006241798401
thaichar72_resnet18_64_v1labels,mirror_h,ซ,ต,False,0.375,0.2857331931591034
thaichar72_resnet18_64_v1labels,mirror_h,ญ,ล,False,0.375,0.22723492980003357
thaichar72_resnet18_64_v1labels,mirror_h,ฏ,า,False,0.8333333333333334,0.4703924357891083
thaichar72_resnet18_64_v1labels,mirror_h,ฐ,อ,False,0.875,0.5535091161727905
thaichar72_resnet18_64_v1labels,mirror_h,ฒ,ต,False,0.625,0.4187241792678833
thaichar72_resnet18_64_v1labels,mirror_h,ณ,า,False,0.5,0.34897470474243164
thaichar72_resnet18_64_v1labels,mirror_h,ด,ล,False,0.625,0.7349793314933777
thaichar72_resnet18_64_v1labels,mirror_h,ต,ต,True,0.875,0.7857357859611511
thaichar72_resnet18_64_v1labels,mirror_h,ถ,ก,False,0.375,0.36224228143692017
thaichar72_resnet18_64_v1labels,mirror_h,ท,ห,False,0.5,0.4235168695449829
thaichar72_resnet18_64_v1labels,mirror_h,ธ,ร,False,0.375,0.46134138107299805
thaichar72_resnet18_64_v1labels,mirror_h,น,ม,False,0.625,0.5454850792884827
thaichar72_resnet18_64_v1labels,mirror_h,บ,ย,False,0.75,0.19562074542045593
thaichar72_resnet18_64_v1labels,mirror_h,ป,เ,False,0.375,0.2718823552131653
thaichar72_resnet18_64_v1labels,mirror_h,ผ,ผ,True,0.875,0.6625754833221436
thaichar72_resnet18_64_v1labels,mirror_h,ฝ,ผ,False,0.875,0.6109068989753723
thaichar72_resnet18_64_v1labels,mirror_h,พ,พ,True,0.875,0.7697249054908752
thaichar72_resnet18_64_v1labels,mirror_h,ฟ,ผ,False,0.375,0.4491494297981262
thaichar72_resnet18_64_v1labels,mirror_h,ภ,ก,False,0.5,0.5368778705596924
thaichar72_resnet18_64_v1labels,mirror_h,ม,น,False,0.5,0.6232131719589233
thaichar72_resnet18_64_v1labels,mirror_h,ย,ย,True,0.875,0.6296213865280151
thaichar72_resnet18_64_v1labels,mirror_h,ร,ล,False,0.375,0.4969388246536255
thaichar72_resnet18_64_v1labels,mirror_h,ฤ,ค,False,0.6666666666666666,0.37837982177734375
thaichar72_resnet18_64_v1labels,mirror_h,ล,ล,True,0.625,0.46387314796447754
thaichar72_resnet18_64_v1labels,mirror_h,ว,ถ,False,0.875,0.4206315279006958
thaichar72_resnet18_64_v1labels,mirror_h,ศ,ล,False,0.625,0.6383283734321594
thaichar72_resnet18_64_v1labels,mirror_h,ษ,ย,False,0.5,0.4664936661720276
thaichar72_resnet18_64_v1labels,mirror_h,ส,ล,False,0.625,0.5905601382255554
thaichar72_resnet18_64_v1labels,mirror_h,ห,ห,True,0.375,0.5151771306991577
thaichar72_resnet18_64_v1labels,mirror_h,ฬ,ส,False,1.0,0.5640421509742737
thaichar72_resnet18_64_v1labels,mirror_h,อ,อ,True,0.875,0.7930195927619934
thaichar72_resnet18_64_v1labels,mirror_h,ฮ,อ,False,1.0,0.3195159435272217
thaichar72_resnet18_64_v1labels,mirror_h,ฯ,ง,False,0.5,0.2049942910671234
thaichar72_resnet18_64_v1labels,mirror_h,ั,ั,True,1.0,0.7798900008201599
thaichar72_resnet18_64_v1labels,mirror_h,า,ก,False,0.875,0.8585460186004639
thaichar72_resnet18_64_v1labels,mirror_h,ิ,ิ,True,0.875,0.8647894859313965
thaichar72_resnet18_64_v1labels,mirror_h,ี,ิ,False,0.5,0.4852421283721924
thaichar72_resnet18_64_v1labels,mirror_h,ึ,ิ,False,1.0,0.4657273590564728
thaichar72_resnet18_64_v1labels,mirror_h,ื,อ,False,0.25,0.2369002252817154
thaichar72_resnet18_64_v1labels,mirror_h,ุ,่,False,0.625,0.8135943412780762
thaichar72_resnet18_64_v1labels,mirror_h,ู,ั,False,0.5,0.4157291054725647
thaichar72_resnet18_64_v1labels,mirror_h,เ,ร,False,0.625,0.5111778974533081
thaichar72_resnet18_64_v1labels,mirror_h,แ,ม,False,1.0,0.8340936899185181
thaichar72_resnet18_64_v1labels,mirror_h,โ,โ,True,0.875,0.8446518182754517
thaichar72_resnet18_64_v1labels,mirror_h,ใ,ใ,True,0.5,0.35418277978897095
thaichar72_resnet18_64_v1labels,mirror_h,ไ,า,False,0.375,0.3594350218772888
thaichar72_resnet18_64_v1labels,mirror_h,ๅ,ก,False,0.875,0.9120025634765625
